record_id,month,year,AverageTemperature,AverageTemperatureUncertainty,City,country_id,Country,Latitude,Longitude
5413561,11,1821,6.98,3.0589999999999997,Odesa,UKR,Ukraine,45.81N,31.15E
5413562,12,1821,5.565000000000001,3.0219999999999994,Odesa,UKR,Ukraine,45.81N,31.15E
5413563,01,1822,2.7590000000000003,4.425999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413564,02,1822,0.08699999999999856,1.9699999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413565,03,1822,3.631999999999999,2.884999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413566,04,1822,8.917000000000002,3.54,Odesa,UKR,Ukraine,45.81N,31.15E
5413567,05,1822,12.848999999999998,1.7220000000000013,Odesa,UKR,Ukraine,45.81N,31.15E
5413568,06,1822,17.888,1.5430000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413569,07,1822,20.954,1.25,Odesa,UKR,Ukraine,45.81N,31.15E
5413570,08,1822,20.082,1.8079999999999983,Odesa,UKR,Ukraine,45.81N,31.15E
5413571,09,1822,15.676,1.4090000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413572,10,1822,11.955,2.212,Odesa,UKR,Ukraine,45.81N,31.15E
5413573,11,1822,7.529,1.744999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413574,12,1822,0.48499999999999865,3.931999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413575,01,1823,-2.0369999999999995,2.633000000000002,Odesa,UKR,Ukraine,45.81N,31.15E
5413576,02,1823,1.7989999999999995,1.8209999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413577,03,1823,4.827000000000001,2.2189999999999994,Odesa,UKR,Ukraine,45.81N,31.15E
5413578,04,1823,7.244,3.1019999999999985,Odesa,UKR,Ukraine,45.81N,31.15E
5413579,05,1823,14.652000000000003,2.2590000000000012,Odesa,UKR,Ukraine,45.81N,31.15E
5413580,06,1823,19.636999999999997,2.779999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413581,07,1823,21.357,1.4079999999999988,Odesa,UKR,Ukraine,45.81N,31.15E
5413582,08,1823,21.407,1.4560000000000015,Odesa,UKR,Ukraine,45.81N,31.15E
5413583,09,1823,16.392999999999997,2.588,Odesa,UKR,Ukraine,45.81N,31.15E
5413584,10,1823,11.181,1.8810000000000018,Odesa,UKR,Ukraine,45.81N,31.15E
5413585,11,1823,7.220999999999999,4.571999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413586,12,1823,5.965000000000001,2.3329999999999984,Odesa,UKR,Ukraine,45.81N,31.15E
5413587,01,1824,2.9709999999999996,0.8410000000000019,Odesa,UKR,Ukraine,45.81N,31.15E
5413588,02,1824,2.1740000000000017,3.4890000000000003,Odesa,UKR,Ukraine,45.81N,31.15E
5413589,03,1824,5.654,2.649,Odesa,UKR,Ukraine,45.81N,31.15E
5413590,04,1824,8.755,3.7650000000000006,Odesa,UKR,Ukraine,45.81N,31.15E
5413591,05,1824,14.296,2.2889999999999984,Odesa,UKR,Ukraine,45.81N,31.15E
5413592,06,1824,18.509999999999998,3.391,Odesa,UKR,Ukraine,45.81N,31.15E
5413593,07,1824,20.612000000000005,4.366000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413594,08,1824,22.421,2.1229999999999984,Odesa,UKR,Ukraine,45.81N,31.15E
5413595,09,1824,18.177999999999997,2.017000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413596,10,1824,13.020000000000001,1.9179999999999984,Odesa,UKR,Ukraine,45.81N,31.15E
5413597,11,1824,9.187,2.000000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413598,12,1824,7.039999999999998,4.134000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413599,01,1825,0.7750000000000017,3.557,Odesa,UKR,Ukraine,45.81N,31.15E
5413600,02,1825,-2.048999999999999,2.0460000000000003,Odesa,UKR,Ukraine,45.81N,31.15E
5413601,03,1825,-1.1160000000000005,2.237000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413602,04,1825,5.7970000000000015,2.8250000000000006,Odesa,UKR,Ukraine,45.81N,31.15E
5413603,05,1825,13.116999999999999,1.3719999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413604,06,1825,18.142999999999997,0.9249999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413605,07,1825,20.281999999999996,3.0389999999999993,Odesa,UKR,Ukraine,45.81N,31.15E
5413606,08,1825,20.392000000000003,3.2110000000000007,Odesa,UKR,Ukraine,45.81N,31.15E
5413607,09,1825,16.093,1.9370000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413608,10,1825,11.343,2.257000000000002,Odesa,UKR,Ukraine,45.81N,31.15E
5413609,11,1825,11.895000000000001,1.5519999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413610,12,1825,5.7010000000000005,1.7290000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413611,01,1826,-0.4379999999999996,2.344999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413612,02,1826,-2.9250000000000003,2.137999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413613,03,1826,1.492999999999998,1.6939999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413614,04,1826,6.197999999999999,3.6500000000000004,Odesa,UKR,Ukraine,45.81N,31.15E
5413615,05,1826,12.536999999999999,1.5410000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413616,06,1826,16.898000000000003,2.6899999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413617,07,1826,23.166999999999998,2.2919999999999994,Odesa,UKR,Ukraine,45.81N,31.15E
5413618,08,1826,21.588000000000005,2.3799999999999994,Odesa,UKR,Ukraine,45.81N,31.15E
5413619,09,1826,17.122999999999998,3.6020000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413620,10,1826,10.883,2.6670000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413621,11,1826,9.495999999999999,0.9079999999999997,Odesa,UKR,Ukraine,45.81N,31.15E
5413622,12,1826,6.727999999999999,3.7920000000000007,Odesa,UKR,Ukraine,45.81N,31.15E
5413623,01,1827,4.058000000000001,4.307,Odesa,UKR,Ukraine,45.81N,31.15E
5413624,02,1827,-0.41199999999999903,1.5989999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413625,03,1827,5.325,1.363000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413626,04,1827,8.345,3.7850000000000015,Odesa,UKR,Ukraine,45.81N,31.15E
5413627,05,1827,14.08,2.898,Odesa,UKR,Ukraine,45.81N,31.15E
5413628,06,1827,20.195,2.8300000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413629,07,1827,22.526000000000003,1.355,Odesa,UKR,Ukraine,45.81N,31.15E
5413630,08,1827,21.238999999999997,1.6689999999999985,Odesa,UKR,Ukraine,45.81N,31.15E
5413631,09,1827,15.252,1.2419999999999989,Odesa,UKR,Ukraine,45.81N,31.15E
5413632,10,1827,12.574000000000002,1.0430000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413633,11,1827,7.965000000000002,0.9530000000000014,Odesa,UKR,Ukraine,45.81N,31.15E
5413634,12,1827,3.628,4.371000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413635,01,1828,-3.545,2.723000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413636,02,1828,-3.9210000000000003,1.9370000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413637,03,1828,4.515999999999999,2.557999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413638,04,1828,9.256,2.6100000000000003,Odesa,UKR,Ukraine,45.81N,31.15E
5413639,05,1828,13.597999999999999,3.306999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413640,06,1828,19.641999999999996,3.3700000000000014,Odesa,UKR,Ukraine,45.81N,31.15E
5413641,07,1828,22.652,2.3440000000000003,Odesa,UKR,Ukraine,45.81N,31.15E
5413642,08,1828,21.636,3.2380000000000013,Odesa,UKR,Ukraine,45.81N,31.15E
5413643,09,1828,14.805,0.8339999999999984,Odesa,UKR,Ukraine,45.81N,31.15E
5413644,10,1828,9.949,1.341000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413645,11,1828,7.056999999999999,2.049999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413646,12,1828,-0.04300000000000045,3.6369999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413647,01,1829,-2.578,2.572000000000002,Odesa,UKR,Ukraine,45.81N,31.15E
5413648,02,1829,-1.9070000000000005,2.593999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413649,03,1829,2.286999999999999,2.0059999999999985,Odesa,UKR,Ukraine,45.81N,31.15E
5413650,04,1829,10.623999999999999,2.207,Odesa,UKR,Ukraine,45.81N,31.15E
5413651,05,1829,12.913000000000002,4.456999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413652,06,1829,16.363,3.243999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413653,07,1829,20.543,1.358000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413654,08,1829,20.734999999999996,2.6969999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413655,09,1829,17.430999999999997,2.5150000000000006,Odesa,UKR,Ukraine,45.81N,31.15E
5413656,10,1829,10.748000000000001,2.0150000000000015,Odesa,UKR,Ukraine,45.81N,31.15E
5413657,11,1829,4.461999999999999,3.3970000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413658,12,1829,-1.8319999999999996,5.9990000000000006,Odesa,UKR,Ukraine,45.81N,31.15E
5413659,01,1830,-2.7729999999999992,2.6599999999999984,Odesa,UKR,Ukraine,45.81N,31.15E
5413660,02,1830,-2.4050000000000002,1.5750000000000004,Odesa,UKR,Ukraine,45.81N,31.15E
5413662,04,1830,7.388999999999998,0.9720000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413663,05,1830,14.655999999999999,2.0479999999999996,Odesa,UKR,Ukraine,45.81N,31.15E
5413664,06,1830,19.168999999999997,3.9920000000000004,Odesa,UKR,Ukraine,45.81N,31.15E
5413665,07,1830,20.317,2.908999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413666,08,1830,22.235,3.204999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413667,09,1830,16.0,3.2140000000000017,Odesa,UKR,Ukraine,45.81N,31.15E
5413668,10,1830,9.625000000000002,3.560999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413669,11,1830,7.108000000000001,1.612000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413670,12,1830,7.828000000000001,2.8740000000000006,Odesa,UKR,Ukraine,45.81N,31.15E
5413671,01,1831,-0.7780000000000007,2.8110000000000017,Odesa,UKR,Ukraine,45.81N,31.15E
5413672,02,1831,0.5130000000000005,5.8439999999999985,Odesa,UKR,Ukraine,45.81N,31.15E
5413673,03,1831,2.7250000000000005,4.513999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413674,04,1831,8.433,1.2900000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413675,05,1831,14.221,3.8199999999999985,Odesa,UKR,Ukraine,45.81N,31.15E
5413676,06,1831,17.773,2.6910000000000007,Odesa,UKR,Ukraine,45.81N,31.15E
5413677,07,1831,19.933000000000003,1.9869999999999994,Odesa,UKR,Ukraine,45.81N,31.15E
5413678,08,1831,18.863,2.5209999999999986,Odesa,UKR,Ukraine,45.81N,31.15E
5413679,09,1831,14.532000000000002,2.2250000000000014,Odesa,UKR,Ukraine,45.81N,31.15E
5413680,10,1831,9.655999999999999,2.2529999999999992,Odesa,UKR,Ukraine,45.81N,31.15E
5413681,11,1831,6.661000000000001,5.786,Odesa,UKR,Ukraine,45.81N,31.15E
5413682,12,1831,1.6739999999999986,4.820000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413683,01,1832,-0.4140000000000003,2.0279999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413684,02,1832,-2.015999999999999,3.5319999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413685,03,1832,-0.4939999999999994,3.3870000000000013,Odesa,UKR,Ukraine,45.81N,31.15E
5413686,04,1832,5.415,4.282,Odesa,UKR,Ukraine,45.81N,31.15E
5413687,05,1832,13.049,2.4180000000000015,Odesa,UKR,Ukraine,45.81N,31.15E
5413688,06,1832,16.554,2.320999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413689,07,1832,17.698999999999998,3.1119999999999988,Odesa,UKR,Ukraine,45.81N,31.15E
5413690,08,1832,18.820000000000004,2.0370000000000013,Odesa,UKR,Ukraine,45.81N,31.15E
5413691,09,1832,14.408999999999999,3.1319999999999997,Odesa,UKR,Ukraine,45.81N,31.15E
5413692,10,1832,9.834,2.439,Odesa,UKR,Ukraine,45.81N,31.15E
5413693,11,1832,2.9679999999999986,1.7800000000000002,Odesa,UKR,Ukraine,45.81N,31.15E
5413694,12,1832,-0.06299999999999922,5.001000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413695,01,1833,-2.7030000000000007,4.959999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413696,02,1833,1.9640000000000017,1.936,Odesa,UKR,Ukraine,45.81N,31.15E
5413697,03,1833,2.1939999999999986,2.266999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413698,04,1833,7.738000000000003,2.3030000000000013,Odesa,UKR,Ukraine,45.81N,31.15E
5413699,05,1833,14.114999999999998,2.0690000000000017,Odesa,UKR,Ukraine,45.81N,31.15E
5413700,06,1833,20.504,2.1359999999999997,Odesa,UKR,Ukraine,45.81N,31.15E
5413701,07,1833,21.427000000000003,1.6050000000000015,Odesa,UKR,Ukraine,45.81N,31.15E
5413702,08,1833,18.765,2.435999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413703,09,1833,16.435,1.7939999999999994,Odesa,UKR,Ukraine,45.81N,31.15E
5413704,10,1833,9.635000000000002,1.4569999999999992,Odesa,UKR,Ukraine,45.81N,31.15E
5413705,11,1833,6.622999999999999,1.4530000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413706,12,1833,3.670000000000001,3.094000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413707,01,1834,0.6979999999999996,1.9900000000000004,Odesa,UKR,Ukraine,45.81N,31.15E
5413708,02,1834,-3.4019999999999997,2.4649999999999985,Odesa,UKR,Ukraine,45.81N,31.15E
5413709,03,1834,2.730000000000001,2.618999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413710,04,1834,6.739000000000001,3.070000000000002,Odesa,UKR,Ukraine,45.81N,31.15E
5413711,05,1834,16.424999999999997,1.4290000000000012,Odesa,UKR,Ukraine,45.81N,31.15E
5413712,06,1834,18.733999999999998,2.9849999999999985,Odesa,UKR,Ukraine,45.81N,31.15E
5413713,07,1834,20.875,1.7789999999999988,Odesa,UKR,Ukraine,45.81N,31.15E
5413714,08,1834,21.276999999999997,1.1770000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413715,09,1834,17.664,3.352,Odesa,UKR,Ukraine,45.81N,31.15E
5413716,10,1834,10.564,1.0419999999999991,Odesa,UKR,Ukraine,45.81N,31.15E
5413717,11,1834,7.547000000000001,2.1740000000000017,Odesa,UKR,Ukraine,45.81N,31.15E
5413718,12,1834,2.9210000000000016,2.051,Odesa,UKR,Ukraine,45.81N,31.15E
5413719,01,1835,1.4290000000000012,2.1699999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413720,02,1835,2.6940000000000017,2.330999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413721,03,1835,4.0009999999999994,2.4010000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413722,04,1835,7.334,2.7380000000000018,Odesa,UKR,Ukraine,45.81N,31.15E
5413723,05,1835,13.360999999999999,1.6819999999999997,Odesa,UKR,Ukraine,45.81N,31.15E
5413724,06,1835,18.112000000000005,2.202,Odesa,UKR,Ukraine,45.81N,31.15E
5413725,07,1835,20.476000000000006,1.709,Odesa,UKR,Ukraine,45.81N,31.15E
5413726,08,1835,18.153,1.1510000000000018,Odesa,UKR,Ukraine,45.81N,31.15E
5413727,09,1835,13.731000000000002,1.8640000000000019,Odesa,UKR,Ukraine,45.81N,31.15E
5413728,10,1835,12.911999999999999,2.2270000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413729,11,1835,3.521000000000001,2.049999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413730,12,1835,-1.2999999999999998,1.983000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413731,01,1836,-3.0350000000000006,1.272,Odesa,UKR,Ukraine,45.81N,31.15E
5413732,02,1836,-0.17799999999999963,1.4830000000000017,Odesa,UKR,Ukraine,45.81N,31.15E
5413733,03,1836,6.942000000000002,1.8590000000000018,Odesa,UKR,Ukraine,45.81N,31.15E
5413734,04,1836,8.780999999999999,1.2199999999999989,Odesa,UKR,Ukraine,45.81N,31.15E
5413735,05,1836,12.381,1.8039999999999996,Odesa,UKR,Ukraine,45.81N,31.15E
5413736,06,1836,18.136000000000003,1.3240000000000012,Odesa,UKR,Ukraine,45.81N,31.15E
5413737,07,1836,18.410999999999994,2.1399999999999983,Odesa,UKR,Ukraine,45.81N,31.15E
5413738,08,1836,18.744999999999997,1.654000000000002,Odesa,UKR,Ukraine,45.81N,31.15E
5413739,09,1836,16.272000000000002,2.469999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413740,10,1836,13.841999999999999,4.925000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413741,11,1836,7.5200000000000005,2.273,Odesa,UKR,Ukraine,45.81N,31.15E
5413742,12,1836,6.155,2.4440000000000004,Odesa,UKR,Ukraine,45.81N,31.15E
5413743,01,1837,0.7430000000000013,3.1269999999999993,Odesa,UKR,Ukraine,45.81N,31.15E
5413744,02,1837,-2.1110000000000007,1.6930000000000018,Odesa,UKR,Ukraine,45.81N,31.15E
5413745,03,1837,2.7039999999999984,2.357999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413746,04,1837,9.827000000000002,1.6460000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413747,05,1837,13.841999999999999,1.5769999999999997,Odesa,UKR,Ukraine,45.81N,31.15E
5413748,06,1837,16.476,1.8739999999999983,Odesa,UKR,Ukraine,45.81N,31.15E
5413749,07,1837,18.020999999999997,1.7599999999999996,Odesa,UKR,Ukraine,45.81N,31.15E
5413750,08,1837,20.523,1.5809999999999984,Odesa,UKR,Ukraine,45.81N,31.15E
5413751,09,1837,16.858,1.3229999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413752,10,1837,9.241999999999997,3.3779999999999983,Odesa,UKR,Ukraine,45.81N,31.15E
5413753,11,1837,7.369999999999998,3.5049999999999986,Odesa,UKR,Ukraine,45.81N,31.15E
5413754,12,1837,-0.5070000000000007,4.6320000000000014,Odesa,UKR,Ukraine,45.81N,31.15E
5413755,01,1838,-6.585000000000001,2.520000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413756,02,1838,0.050999999999999567,2.027000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413757,03,1838,2.649,1.7560000000000011,Odesa,UKR,Ukraine,45.81N,31.15E
5413758,04,1838,7.6899999999999995,1.0230000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413759,05,1838,13.726999999999997,0.5829999999999992,Odesa,UKR,Ukraine,45.81N,31.15E
5413760,06,1838,16.843,1.4619999999999993,Odesa,UKR,Ukraine,45.81N,31.15E
5413761,07,1838,18.836,3.814000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413762,08,1838,18.846999999999998,3.1809999999999996,Odesa,UKR,Ukraine,45.81N,31.15E
5413763,09,1838,17.94,1.1990000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413764,10,1838,8.870000000000001,4.425999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413765,11,1838,8.701,1.8540000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413766,12,1838,2.1860000000000017,3.2920000000000016,Odesa,UKR,Ukraine,45.81N,31.15E
5413767,01,1839,-0.05599999999999975,1.5310000000000004,Odesa,UKR,Ukraine,45.81N,31.15E
5413768,02,1839,0.07900000000000142,1.5519999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413769,03,1839,-1.7680000000000007,1.162,Odesa,UKR,Ukraine,45.81N,31.15E
5413770,04,1839,4.839,1.6900000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413771,05,1839,14.252999999999998,1.0909999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413772,06,1839,18.565,1.0580000000000014,Odesa,UKR,Ukraine,45.81N,31.15E
5413773,07,1839,21.316999999999997,2.420000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413774,08,1839,23.267000000000003,3.028000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413775,09,1839,17.747,2.5590000000000006,Odesa,UKR,Ukraine,45.81N,31.15E
5413776,10,1839,11.094000000000001,2.3599999999999985,Odesa,UKR,Ukraine,45.81N,31.15E
5413777,11,1839,7.788,1.355,Odesa,UKR,Ukraine,45.81N,31.15E
5413778,12,1839,-0.7730000000000005,1.7410000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413779,01,1840,-0.7929999999999993,2.2409999999999997,Odesa,UKR,Ukraine,45.81N,31.15E
5413780,02,1840,-1.936,2.639,Odesa,UKR,Ukraine,45.81N,31.15E
5413781,03,1840,-0.6709999999999994,1.0079999999999996,Odesa,UKR,Ukraine,45.81N,31.15E
5413782,04,1840,5.0379999999999985,2.403000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413783,05,1840,11.754000000000001,1.4539999999999982,Odesa,UKR,Ukraine,45.81N,31.15E
5413784,06,1840,16.646,1.2430000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413785,07,1840,22.956000000000003,0.7559999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413786,08,1840,19.399,0.943000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413787,09,1840,17.798000000000002,0.9539999999999991,Odesa,UKR,Ukraine,45.81N,31.15E
5413788,10,1840,11.146999999999998,2.8720000000000017,Odesa,UKR,Ukraine,45.81N,31.15E
5413789,11,1840,8.048000000000002,3.0409999999999986,Odesa,UKR,Ukraine,45.81N,31.15E
5413790,12,1840,-3.5239999999999996,1.7750000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413791,01,1841,0.6210000000000014,2.6649999999999983,Odesa,UKR,Ukraine,45.81N,31.15E
5413792,02,1841,-4.745,2.8629999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413793,03,1841,0.17700000000000196,3.4979999999999993,Odesa,UKR,Ukraine,45.81N,31.15E
5413794,04,1841,8.955,1.8449999999999989,Odesa,UKR,Ukraine,45.81N,31.15E
5413795,05,1841,14.631,0.8909999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413796,06,1841,19.445999999999994,0.7740000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413797,07,1841,23.657,1.805999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413798,08,1841,21.818,1.597999999999998,Odesa,UKR,Ukraine,45.81N,31.15E
5413799,09,1841,18.327000000000005,1.1820000000000006,Odesa,UKR,Ukraine,45.81N,31.15E
5413800,10,1841,14.25,1.4619999999999993,Odesa,UKR,Ukraine,45.81N,31.15E
5413801,11,1841,8.118999999999998,0.9160000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413802,12,1841,5.4380000000000015,2.054999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413803,01,1842,-1.4619999999999993,1.8490000000000013,Odesa,UKR,Ukraine,45.81N,31.15E
5413804,02,1842,-1.9589999999999996,1.0929999999999989,Odesa,UKR,Ukraine,45.81N,31.15E
5413805,03,1842,2.0789999999999984,2.9030000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413806,04,1842,5.94,2.3390000000000004,Odesa,UKR,Ukraine,45.81N,31.15E
5413807,05,1842,13.341000000000001,2.1860000000000017,Odesa,UKR,Ukraine,45.81N,31.15E
5413808,06,1842,17.749,1.0160000000000007,Odesa,UKR,Ukraine,45.81N,31.15E
5413810,08,1842,19.591,1.8680000000000005,Odesa,UKR,Ukraine,45.81N,31.15E
5413811,09,1842,17.122,2.1440000000000006,Odesa,UKR,Ukraine,45.81N,31.15E
5413812,10,1842,11.027,1.341000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413813,11,1842,8.421999999999999,1.263999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413814,12,1842,4.9270000000000005,2.0749999999999997,Odesa,UKR,Ukraine,45.81N,31.15E
5413815,01,1843,3.291,1.6460000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413816,02,1843,5.823,1.0940000000000003,Odesa,UKR,Ukraine,45.81N,31.15E
5413817,03,1843,2.044000000000001,1.228,Odesa,UKR,Ukraine,45.81N,31.15E
5413819,05,1843,11.421,1.1129999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413820,06,1843,17.73,1.3220000000000018,Odesa,UKR,Ukraine,45.81N,31.15E
5413821,07,1843,19.195,1.294,Odesa,UKR,Ukraine,45.81N,31.15E
5413822,08,1843,19.436999999999998,2.234,Odesa,UKR,Ukraine,45.81N,31.15E
5413823,09,1843,14.291999999999998,0.7339999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413824,10,1843,12.415999999999999,1.8079999999999983,Odesa,UKR,Ukraine,45.81N,31.15E
5413825,11,1843,6.849999999999999,0.5439999999999993,Odesa,UKR,Ukraine,45.81N,31.15E
5413826,12,1843,4.608999999999999,2.652000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413827,01,1844,-0.1700000000000005,0.9890000000000003,Odesa,UKR,Ukraine,45.81N,31.15E
5413828,02,1844,3.043999999999999,1.9569999999999983,Odesa,UKR,Ukraine,45.81N,31.15E
5413829,03,1844,2.4180000000000015,1.7340000000000009,Odesa,UKR,Ukraine,45.81N,31.15E
5413830,04,1844,4.898000000000001,1.0249999999999995,Odesa,UKR,Ukraine,45.81N,31.15E
5413831,05,1844,13.54,0.494999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413832,06,1844,16.837000000000003,0.9400000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413833,07,1844,21.311000000000003,0.9809999999999993,Odesa,UKR,Ukraine,45.81N,31.15E
5413834,08,1844,20.976,2.1340000000000003,Odesa,UKR,Ukraine,45.81N,31.15E
5413835,09,1844,18.053000000000004,0.7720000000000008,Odesa,UKR,Ukraine,45.81N,31.15E
5413836,10,1844,11.512999999999998,1.036999999999999,Odesa,UKR,Ukraine,45.81N,31.15E
5413837,11,1844,6.815000000000001,0.38699999999999807,Odesa,UKR,Ukraine,45.81N,31.15E
5413838,12,1844,-1.9819999999999993,1.25,Odesa,UKR,Ukraine,45.81N,31.15E
5413839,01,1845,1.3059999999999998,2.0279999999999987,Odesa,UKR,Ukraine,45.81N,31.15E
5413840,02,1845,-2.3629999999999995,4.248,Odesa,UKR,Ukraine,45.81N,31.15E
5413841,03,1845,1.4889999999999997,1.358000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413842,04,1845,8.673000000000002,0.943000000000001,Odesa,UKR,Ukraine,45.81N,31.15E
5413843,05,1845,13.726999999999997,1.2829999999999981,Odesa,UKR,Ukraine,45.81N,31.15E
5413844,06,1845,18.258,1.162,Odesa,UKR,Ukraine,45.81N,31.15E
5413845,07,1845,22.808,0.9060000000000004,Odesa,UKR,Ukraine,45.81N,31.15E
